date,sh_SWE_mm,sh_SWE_qc,sh_SWE_auto6h_mm,sh_SWE_6hdiff,sh_SWE_auto24h_mm,sh_SWE_24hdiff,sh_SWE_L3_mm,sh_SWE_L2diff,sh_SWE_L3_qc,sh_SWE_L3_qa,sh_depth_cm,sh_depth_qc,sh_depth_auto6h_cm,sh_depth_6hdiff,sh_depth_auto12h_cm,sh_depth_12hdiff,sh_depth_auto24h_cm,sh_depth_24hdiff,sh_depth_L3_cm,sh_depth_L2diff,sh_depth_L3_qc,sh_depth_L3_qa,sh_precip_mm,sh_precip_qc,sh_precip_auto24h_mm,sh_precip_24hrdiff,sh_precip_L3_mm,sh_precip_L2diff,sh_precip_L3_qc,sh_precip_L3_qa,w10_precip_auto,sh_temp_L3_C,sh_temp_L3_qc,sh_temp_L3_qa,sh_sm2_L3_%,sh_sm2_L3_qc,sh_sm2_L3_qa,sh_sm8_L3_%,sh_sm8_L3_qc,sh_sm8_L3_qa,sh_sm20_L3_%,sh_sm20_L3_qc,sh_sm20_L3_qa,sh_st2_L3_C,sh_st2_L3_qc,sh_st2_L3_qa,sh_st8_L3_C,sh_st8_L3_qc,sh_st8_L3_qa,sh_st20_L3_C,sh_st20_L3_qc,sh_st20_L3_qa,sd_temp_obs_C,sd_precip_mm,sd_depth_cm,sd_SWE_mm
3/17/2012 5:00,472,V,472,0,472,0,472.5,0,V,P,201,V,201,0,194,0,161.2,1.5,161.2,0,V,P,782,V,785,0,789,0,S,P,783,-6.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.1,829.1,188.4,468.1
3/17/2012 6:00,472,V,472,0,472,0,472.5,0,V,P,198,V,199.5,-1.5,194,0,161.2,0,161.2,-39.8,S,P,785,V,785,0,789,0,S,P,784,-7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.2,829.8,188.5,468.8
3/17/2012 7:00,472,V,472,0,472,0,472.5,0,V,P,198,V,198,-1.5,194,0,163.8,2.5,163.8,36.8,V,P,782,V,785,0,789,0,S,P,785,-8.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.3,830.4,188.6,469.4
3/17/2012 8:00,472,V,472,0,472,0,472.5,0,V,P,190,V,194,-4,194,0,166.5,2.8,166.5,-4,V,P,782,V,785,0,789,0,S,P,784,-7.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.4,831,188.7,470
3/17/2012 9:00,472,V,472,0,472,0,472.5,0,V,P,168,V,179,-15,179,-15,170.5,4,170.5,-15,V,P,785,V,805.5,20.5,789,0,S,P,786,-4.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.5,831.6,188.8,470.6
3/17/2012 10:00,475,V,473.5,1.5,472,0,472.5,0,V,P,132,V,151.5,-27.5,166.5,-12.5,173.5,3,173.5,-27.5,S,P,838,V,832,26.5,789,53,S,P,785,-1.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.6,832.2,188.8,471.2
3/17/2012 11:00,475,V,473.5,0,473.5,1.5,474,1.5,V,P,135,V,145,-6.5,162.5,-4,174.5,1,174.5,-6.5,S,P,841,V,838,6,789,3,V,P,786,-1.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.7,832.9,188.9,471.9
3/17/2012 12:00,475,V,475,1.5,475,1.5,475.5,1.5,V,P,130,V,145,0,160,-2.5,181.5,7,181.5,0,S,P,841,V,838,0,789,-3,S,P,786,-1.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.8,833.5,189,472.5
3/17/2012 13:00,472,V,475,0,475,0,475.5,0,V,P,155,V,145,0,160,0,181.5,0,181.5,36.5,V,P,838,V,838,0,789,0,V,P,787,-0.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.9,834.1,189.1,473.1
3/17/2012 14:00,475,V,475,0,475,0,475.5,0,V,P,157,V,156,11,160,0,181.5,0,181.5,0,V,P,838,V,838,0,789,0,V,P,786,-1.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3,834.8,189.2,473.8
3/17/2012 15:00,475,V,475,0,475,0,475.5,0,V,P,165,V,158.5,2.5,160,0,180,-1.5,180,-1.5,V,P,838,V,838,0,789,0,V,P,786,-2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.1,835.4,189.2,474.4
3/17/2012 16:00,475,V,475,0,475,0,475.5,0,V,P,160,V,160,1.5,160,0,180,0,180,0,V,P,838,V,839.5,1.5,789,0,V,P,788,-3.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.2,836,189.3,475
3/17/2012 17:00,475,V,475,0,475,0,475.5,0,V,P,160,V,162.5,2.5,162.5,2.5,180,0,180,0,V,P,841,V,841,1.5,789,0,V,P,786,-2.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.3,836.6,189.4,475.6
3/17/2012 18:00,475,V,475,0,475,0,475.5,0,V,P,909,V,169,6.5,169,6.5,180,0,180,0,V,P,838,V,841,0,792,3,V,P,788,-3.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.4,837.2,189.5,476.2
3/17/2012 19:00,475,V,475,0,475,0,475.5,0,V,P,188,V,173.5,4.5,173.5,4.5,180,0,180,0,V,P,843,V,841,0,792,0,V,P,790,-4.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.5,837.9,189.6,476.9
3/17/2012 20:00,480,V,476.5,1.5,476.5,1.5,477,1.5,V,P,173,V,174.5,1,174.5,1,180,0,180,0,V,P,843,V,842,1,794,2,V,P,790,-4.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.6,838.5,189.7,477.5
3/17/2012 21:00,480,V,479,2.5,479,2.5,479.5,2.5,V,P,175,V,181.5,7,180,5.5,180,0,180,0,V,P,843,V,843,1,794,0,V,P,791,-5.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.7,839.1,189.8,478.1
3/17/2012 22:00,478,V,480,1,480,1,480.5,1,V,P,198,V,189,7.5,186.5,6.5,186.5,6.5,186.5,9,V,P,843,V,843,0,794,0,V,P,792,-5.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.8,839.8,189.8,478.8
3/17/2012 23:00,480,V,480,0,480,0,480.5,0,V,P,190,V,190,1,189,2.5,188,1.5,188,1,V,P,843,V,843,0,794,0,V,P,792,-5.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.9,840.4,189.9,479.4
3/18/2012 0:00,480,V,480,0,480,0,480.5,0,V,P,190,V,190,0,190,1,189,1,189,0,V,P,841,E,843,0,794,0,E,P,792,-5.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4,841,190,480
3/18/2012 1:00,480,V,480,0,480,0,480.5,0,V,P,190,V,190,0,190,0,190,1,190,0,V,P,843,V,843,0,794,0,V,P,792,-6.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4.1,841.8,190.8,480.8
3/18/2012 2:00,480,V,480,0,480,0,480.5,0,V,P,185,V,190,0,190,0,190,0,190,0,V,P,843,V,843,0,794,0,V,P,792,-6.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4.3,842.5,191.5,481.5
3/18/2012 3:00,480,V,480,0,480,0,480.5,0,V,P,196,V,190,0,190,0,190,0,190,0,V,P,843,V,843,0,794,0,V,P,792,-6.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4.4,843.2,192.2,482.2
3/18/2012 4:00,480,V,480,0,480,0,480.5,0,V,P,190,V,190,0,193,3,191.5,1.5,190,0,V,P,843,V,843,0,794,0,V,P,793,-6.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4.6,844,193,483
3/18/2012 5:00,480,V,480,0,480,0,480.5,0,V,P,201,V,193,3,191.5,-1.5,194.5,3,193,3,V,P,843,V,843,0,794,0,V,P,794,-6.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4.7,844.8,193.8,483.8
3/18/2012 6:00,483,V,481.5,1.5,481.5,1.5,482,1.5,V,P,188,V,196.5,3.5,194.5,3,196.5,2,196.5,3.5,V,P,843,V,843,0,794,0,V,P,794,-6.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4.8,845.5,194.5,484.5
3/18/2012 7:00,483,V,483,1.5,483,1.5,483.5,1.5,V,P,937,V,197.5,1,196.5,2,197,0.5,197.5,1,V,P,843,V,843,0,794,0,V,P,796,-6.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5,846.2,195.2,485.2
3/18/2012 8:00,483,V,483,0,483,0,483.5,0,V,P,206,V,197.5,0,197,0.5,197.5,0.5,197.5,0,V,P,846,V,844.5,1.5,797,3,V,P,797,-6.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5.1,847,196,486
3/18/2012 9:00,485,V,484,1,484,1,484.5,1,V,P,198,V,197,-0.5,197.5,0.5,198,0.5,197,-0.5,V,P,848,V,847,2.5,799,2,V,P,797,-5.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5.3,847.8,196.8,486.8
3/18/2012 10:00,485,V,485,1,485,1,485.5,1,V,P,193,V,197.5,0.5,199.5,2,199.5,1.5,197.5,0.5,V,P,848,V,848,1,799,0,V,P,798,-5.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5.4,848.5,197.5,487.5
3/18/2012 11:00,485,V,485,0,485,0,485.5,0,V,P,937,V,199.5,2,201,1.5,201,1.5,199.5,2,V,P,848,V,848,0,799,0,V,P,798,-4.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5.6,849.2,198.2,488.2
3/18/2012 12:00,488,V,486.5,1.5,486.5,1.5,487,1.5,V,P,201,V,199.5,0,201,0,201,0,199.5,1.5,V,P,851,V,849.5,1.5,802,3,V,P,800,-5.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5.7,850,199,489
3/18/2012 13:00,488,V,488,1.5,488,1.5,488.5,1.5,V,P,201,V,201,1.5,202,1,202,1,201,0,V,P,851,V,851,1.5,802,0,V,P,801,-5.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5.8,850.8,199.8,489.8
3/18/2012 14:00,490,V,489,1,489,1,489.5,1,V,P,206,V,202,1,203,1,203,1,202,1,V,P,853,V,852,1,804,2,V,P,801,-5.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6,851.5,200.5,490.5
3/18/2012 15:00,490,V,490,1,490,1,490.5,1,V,P,203,V,204.5,2.5,203,0,204.5,1.5,204.5,2.5,V,P,853,V,853,1,804,0,V,P,802,-5.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6.1,852.2,201.2,491.2
3/18/2012 16:00,493,V,491.5,1.5,491.5,1.5,492,1.5,V,P,206,V,204.5,0,204.5,1.5,206,1.5,204.5,0,V,P,853,V,853,0,804,0,V,P,802,-6.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6.3,853,202,492
3/18/2012 17:00,493,V,493,1.5,493,1.5,493.5,1.5,V,P,208,V,206,1.5,206,1.5,206,0,206,1.5,V,P,856,V,854.5,1.5,807,3,V,P,805,-7.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6.4,853.8,202.8,492.8
3/18/2012 18:00,495,V,494,1,494,1,494.5,1,V,P,203,V,207,1,207,1,206.2,0.2,207,1,V,P,856,V,856,1.5,807,0,V,P,807,-7.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6.6,854.5,203.5,493.5
3/18/2012 19:00,495,V,495,1,495,1,495.5,1,V,P,211,V,208,1,208,1,206.2,0,211,-0.8,V,P,859,V,857.5,1.5,810,3,V,P,807,-8.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6.7,855.2,204.2,494.2
3/18/2012 20:00,495,V,495,0,495,0,495.5,0,V,P,213,V,209.5,1.5,208,0,206.2,0,213,0,V,P,859,V,859,1.5,810,0,V,P,806,-8.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6.8,856,205,495
3/18/2012 21:00,495,V,495,0,495,0,495.5,0,V,P,208,V,209.5,0,208,0,206.2,0,212,0,V,P,859,V,859,0,810,0,V,P,806,-8.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-7,856.8,205.8,495.8
3/18/2012 22:00,498,V,496.5,1.5,496.5,1.5,497,1.5,V,P,211,V,209.5,0,208,0,206.2,0,211,0,V,P,859,V,859,0,810,0,V,P,806,-9.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-7.1,857.5,206.5,496.5
3/18/2012 23:00,498,V,498,1.5,498,1.5,498.5,1.5,V,P,208,V,208,-1.5,208,0,206.2,0,208,0,V,P,861,V,859,0,810,0,V,P,806,-9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-7.3,858.2,207.2,497.2
3/19/2012 0:00,498,V,498,0,498,0,498.5,0,V,P,208,E,208,0,207.8,-0.2,206.2,0,208,0,E,P,859,V,859,0,810,0,V,P,806,-8.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-7.4,859,208,498
3/19/2012 1:00,498,V,498,0,498,0,498.5,0,V,P,937,V,207.8,-0.2,207.8,0,206.2,0,207.8,0,V,P,859,V,859,0,810,0,V,P,807,-8.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-7.2,859.1,207.2,498.2
3/19/2012 2:00,498,V,498,0,498,0,498.5,0,V,P,937,V,207.5,-0.3,207.5,-0.3,206.2,0,207.5,0,V,P,859,V,859,0,810,0,V,P,807,-9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-7.1,859.2,206.5,498.4
3/19/2012 3:00,500,V,498,0,498,0,498.5,0,V,P,937,V,207.2,-0.3,207.2,-0.3,206.2,0,207.2,0,V,P,859,V,859,0,810,0,V,P,807,-9.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6.9,859.2,205.8,498.6
3/19/2012 4:00,498,V,499,1,499,1,499.5,1,V,P,937,V,206.8,-0.3,206.8,-0.3,206.2,0,206.8,0,V,P,859,V,859,0,810,0,V,P,807,-9.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6.8,859.3,205,498.8
3/19/2012 5:00,500,V,500,1,500,1,500.5,1,V,P,937,V,206.5,-0.3,206.5,-0.3,206.2,0,206.2,0,V,P,861,V,859,0,810,0,V,P,807,-9.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6.6,859.4,204.2,499
3/19/2012 6:00,500,V,500,0,500,0,500.5,0,V,P,206,V,206.2,-0.3,206.2,-0.3,204.5,-1.7,204.5,-1.7,V,P,859,V,859,0,810,0,V,P,807,-9.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6.4,859.5,203.5,499.2
3/19/2012 7:00,500,V,500,0,500,0,500.5,0,V,P,937,V,204.3,-1.8,204.3,-1.8,204.3,-0.2,204.3,-0.2,V,P,859,V,859,0,810,0,V,P,807,-9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6.3,859.6,202.8,499.5
3/19/2012 8:00,500,V,500,0,500,0,500.5,0,V,P,937,V,201,-3.3,201,-3.3,201,-3.3,201,-3.3,V,P,859,V,860,1,810,0,V,P,808,-8.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-6.1,859.7,202,499.7
3/19/2012 9:00,500,V,500,0,500,0,500.5,0,V,P,196,V,197.7,-3.3,197.7,-3.3,197.7,-3.3,197.7,-3.3,V,P,859,V,861,1,810,0,V,P,808,-7.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5.9,859.8,201.2,499.9
3/19/2012 10:00,500,V,500,0,500,0,500.5,0,V,P,196,V,196,-1.7,196,-1.7,196,-1.7,196,-1.7,V,P,861,V,861,0,812,2,V,P,808,-5.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5.8,859.8,200.5,500.1
3/19/2012 11:00,500,V,500,0,500,0,500.5,0,V,P,196,V,196,0,196,0,196,0,196,0,V,P,861,V,861,0,812,0,V,P,809,-4.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5.6,859.9,199.8,500.3
3/19/2012 12:00,500,V,500,0,500,0,500.5,0,V,P,190,V,193,-3,194.5,-1.5,194.5,-1.5,194.5,-1.5,V,P,861,V,861,0,812,0,V,P,809,-3.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5.4,860,199,500.5
3/19/2012 13:00,500,V,500,0,500,0,500.5,0,V,P,190,V,190,-3,193,-1.5,193,-1.5,193,-1.5,V,P,861,V,861,0,812,0,V,P,809,-3.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5.3,860.1,198.2,500.7
3/19/2012 14:00,500,V,500,0,500,0,500.5,0,V,P,190,V,190,0,193,0,193,0,193,0,V,P,861,V,861,0,812,0,V,P,808,-3.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5.1,860.2,197.5,500.9
3/19/2012 15:00,500,V,500,0,500,0,500.5,0,V,P,190,V,190,0,193,0,193,0,193,0,V,P,861,V,861,0,812,0,V,P,808,-3.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-5,860.2,196.8,501.1
3/19/2012 16:00,500,V,500,0,500,0,500.5,0,V,P,190,V,190,0,193,0,193,0,193,0,V,P,861,V,861,0,812,0,V,P,808,-4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4.8,860.3,196,501.3
3/19/2012 17:00,500,V,500,0,500,0,500.5,0,V,P,193,V,191.5,1.5,193,0,193,0,193,0,V,P,861,V,861,0,812,0,V,P,808,-4.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4.6,860.4,195.2,501.5
3/19/2012 18:00,500,V,500,0,500,0,500.5,0,V,P,193,V,193,1.5,191.5,-1.5,191.5,-1.5,191.5,-1.5,V,P,861,V,861,0,812,0,V,P,808,-4.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4.5,860.5,194.5,501.8
3/19/2012 19:00,500,V,500,0,500,0,500.5,0,V,P,193,V,193,0,191.5,0,190,-1.5,190,-1.5,V,P,861,V,861,0,812,0,V,P,808,-5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4.3,860.6,193.8,502
3/19/2012 20:00,500,V,500,0,500,0,500.5,0,V,P,193,V,193,0,191.5,0,190,0,190,0,V,P,861,V,861,0,812,0,V,P,808,-5.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4.2,860.7,193,502.2
3/19/2012 21:00,503,V,500,0,500,0,500.5,0,V,P,193,V,193,0,191.5,0,190,0,190,0,V,P,861,V,861,0,812,0,V,P,808,-5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-4,860.8,192.2,502.4
3/19/2012 22:00,500,V,501.5,1.5,501.5,1.5,502,1.5,V,P,193,V,193,0,191.5,0,190,0,190,0,V,P,861,V,861,0,812,0,V,P,808,-4.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.8,860.8,191.5,502.6
3/19/2012 23:00,503,V,503,1.5,503,1.5,503.5,1.5,V,P,190,V,191.5,-1.5,191.5,0,190,0,190,0,V,P,861,V,861,0,812,0,V,P,808,-5.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.7,860.9,190.8,502.8
3/20/2012 0:00,503,V,503,0,503,0,503.5,0,V,P,190,V,190,-1.5,190,-1.5,190,0,190,0,V,P,861,V,861,0,812,0,V,P,808,-4.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.5,861,190,503
3/20/2012 1:00,503,V,503,0,503,0,503.5,0,V,P,190,V,190,0,190,0,190,0,190,0,V,P,861,V,861,0,812,0,V,P,808,-4.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3.3,861.2,189.5,503.1
3/20/2012 2:00,503,V,503,0,503,0,503.5,0,V,P,190,V,190,0,190,0,190,0,190,0,V,P,861,V,861,0,812,0,V,P,808,-4.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-3,861.4,189,503.2
3/20/2012 3:00,503,V,503,0,503,0,503.5,0,V,P,190,V,190,0,190,0,190,0,190,0,V,P,861,V,861,0,812,0,V,P,808,-3.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.8,861.6,188.5,503.2
3/20/2012 4:00,503,V,503,0,503,0,503.5,0,V,P,190,V,190,0,190,0,190,0,190,0,V,P,861,V,861,0,812,0,V,P,808,-3.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.6,861.8,188,503.3
3/20/2012 5:00,503,V,503,0,503,0,503.5,0,V,P,190,V,190,0,190,0,190,0,190,0,V,P,861,V,861,0,812,0,V,P,808,-3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.3,862,187.5,503.4
3/20/2012 6:00,503,V,503,0,503,0,503.5,0,V,P,190,V,190,0,190,0,190,0,190,0,V,P,861,V,861,0,812,0,V,P,808,-2.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-2.1,862.2,187,503.5
3/20/2012 7:00,503,V,503,0,503,0,503.5,0,V,P,188,V,189,-1,189,-1,189,-1,189,-1,V,P,861,V,861,0,812,0,V,P,808,-2.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-1.8,862.5,186.5,503.6
3/20/2012 8:00,503,V,503,0,503,0,503.5,0,V,P,185,V,188,-1,188,-1,188,-1,188,-1,V,P,861,V,861,0,812,0,V,P,808,-1.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-1.6,862.7,186,503.7
3/20/2012 9:00,503,V,503,0,503,0,503.5,0,V,P,185,V,186.5,-1.5,186.5,-1.5,186.5,-1.5,186.5,-1.5,V,P,861,V,861,0,812,0,V,P,808,0.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-1.4,862.9,185.5,503.8
3/20/2012 10:00,503,V,503,0,503,0,503.5,0,V,P,188,V,185,-1.5,185,-1.5,185,-1.5,185,-1.5,V,P,861,V,861,0,812,0,V,P,809,0.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-1.1,863.1,185,503.8
3/20/2012 11:00,503,V,503,0,503,0,503.5,0,V,P,185,V,185,0,185,0,185,0,185,0,V,P,861,V,861,0,812,0,V,P,809,1.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-0.9,863.3,184.5,503.9
3/20/2012 12:00,503,V,503,0,503,0,503.5,0,V,P,183,V,184,-1,184,-1,184,-1,184,-1,V,P,864,V,861,0,812,0,V,P,809,1.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-0.6,863.5,184,504
3/20/2012 13:00,503,V,503,0,503,0,503.5,0,V,P,180,V,183,-1,183,-1,183,-1,183,-1,V,P,861,V,862.5,1.5,815,3,V,P,809,2.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-0.4,863.7,183.5,504.1
3/20/2012 14:00,505,V,503,0,503,0,503.5,0,V,P,183,V,183,0,183,0,183,0,183,0,V,P,864,V,864,1.5,815,0,V,P,809,2.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,-0.2,863.9,183,504.2
3/20/2012 15:00,505,V,504,1,504,1,504.5,1,V,P,183,V,183,0,183,0,183,0,183,0,V,P,864,V,864,0,815,0,V,P,810,2.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,0.1,864.1,182.5,504.2
3/20/2012 16:00,503,V,505,1,505,1,505.5,1,V,P,183,V,181.5,-1.5,181.5,-1.5,181.5,-1.5,181.5,-1.5,V,P,864,V,864,0,815,0,V,P,810,2.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,0.3,864.3,182,504.3
3/20/2012 17:00,505,V,505,0,505,0,505.5,0,V,P,180,V,181.5,0,180,-1.5,180,-1.5,180,-1.5,V,P,864,V,864,0,815,0,V,P,810,2.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,0.5,864.5,181.5,504.4
3/20/2012 18:00,505,V,505,0,505,0,505.5,0,V,P,180,V,180,-1.5,180,0,180,0,180,0,V,P,864,V,864,0,815,0,V,P,810,1.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,0.8,864.8,181,504.5
3/20/2012 19:00,505,V,505,0,505,0,505.5,0,V,P,180,V,180,0,180,0,180,0,180,0,V,P,864,V,864,0,815,0,V,P,811,1.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,1,865,180.5,504.6
